,temp,dem,dem10
2020-09-29,  18.0, 341.3, 352.2
2020-09-30,  21.1, 355.0, 358.5
2020-10-01,  18.0, 359.9, 361.1
2020-10-02,  12.6, 364.0, 392.6
2020-10-03,   9.7, 351.1, 395.5
2020-10-04,  12.4, 331.1, 335.4
2020-10-05,  14.4, 356.7, 355.8
2020-10-06,  14.7, 350.2, 361.7
2020-10-07,  18.5, 344.0, 358.3
2020-10-08,  17.5, 346.0, 360.9
2020-10-09,  18.4, 343.2, 357.8
2020-10-10,  15.3, 319.8, 328.4
2020-10-11,  16.7, 298.2, 298.2
2020-10-12,  16.7, 306.8, 342.6
2020-10-13,  17.9, 340.3, 351.9
2020-10-14,  20.8, 342.0, 358.2
2020-10-15,  17.5, 340.6, 360.8
2020-10-16,  20.8, 352.5, 357.7
2020-10-17,  21.5, 346.0, 325.9
2020-10-18,  25.9, 348.1, 356.7
2020-10-19,  23.2, 399.8, 360.4
2020-10-20,  14.4, 366.0, 365.0
2020-10-21,  14.1, 370.2, 374.8
2020-10-22,  15.6, 376.3, 360.6
2020-10-23,  19.3, 365.8, 357.5
2020-10-24,  21.5, 340.8, 325.7
2020-10-25,  20.3, 318.8, 297.9
2020-10-26,  19.0, 334.6, 342.3
2020-10-27,  17.0, 345.0, 351.7
2020-10-28,  17.1, 352.9, 357.9
2020-10-29,  14.9, 345.4, 367.7
2020-10-30,  13.3, 339.3, 383.7
2020-10-31,  16.4, 314.5, 325.6
2020-11-01,  19.8, 291.3, 297.8
2020-11-02,  19.3, 339.7, 342.1
2020-11-03,  20.3, 357.2, 351.5
2020-11-04,  19.6, 357.4, 357.8
2020-11-05,  19.6, 357.0, 360.3
2020-11-06,  21.6, 363.1, 357.3
2020-11-07,  22.7, 344.4, 336.0
2020-11-08,  22.5, 314.7, 305.2
2020-11-09,  20.2, 354.6, 342.0
2020-11-10,  21.1, 362.8, 351.4
2020-11-11,  21.9, 368.6, 357.6
2020-11-12,  21.7, 378.8, 360.2
2020-11-13,  22.9, 390.1, 370.7
2020-11-14,  22.0, 344.8, 325.3
2020-11-15,  20.8, 302.9, 297.5
2020-11-16,  20.1, 356.9, 341.8
2020-11-17,  22.8, 368.0, 363.3
2020-11-18,  22.4, 362.9, 363.5
2020-11-19,  19.6, 363.0, 360.1
2020-11-20,  21.3, 370.9, 357.0
2020-11-21,  22.9, 347.6, 338.7
2020-11-22,  24.4, 335.3, 333.5
2020-11-23,  26.1, 375.2, 403.3
2020-11-24,  27.2, 443.5, 429.3
2020-11-25,  23.8, 423.3, 384.4
2020-11-26,  21.8, 378.7, 359.9
2020-11-27,  23.9, 394.7, 385.4
2020-11-28,  22.8, 383.5, 337.0
2020-11-29,  25.5, 347.6, 349.8
2020-11-30,  18.0, 357.3, 341.6
2020-12-01,  22.2, 388.9, 354.0
2020-12-02,  24.2, 392.9, 390.3
2020-12-03,  23.0, 378.6, 374.8
2020-12-04,  19.3, 355.9, 356.7
2020-12-05,  16.1, 321.2, 324.9
2020-12-06,  19.7, 303.4, 297.1
2020-12-07,  21.9, 332.8, 341.4
2020-12-08,  23.5, 358.1, 373.4
2020-12-09,  25.4, 437.0, 408.2
2020-12-10,  29.3, 476.9, 469.4
2020-12-11,  23.8, 432.7, 383.6
2020-12-12,  22.6, 398.2, 333.7
2020-12-13,  20.8, 331.7, 297.0
2020-12-14,  21.7, 367.5, 341.3
2020-12-15,  21.6, 388.2, 350.7
2020-12-16,  22.5, 394.0, 364.4
2020-12-17,  25.5, 434.8, 412.1
2020-12-18,  26.5, 460.8, 424.1
2020-12-19,  23.6, 375.5, 348.6
2020-12-20,  18.4, 314.0, 296.8
2020-12-21,  19.6, 368.3, 341.1
2020-12-22,  24.8, 406.7, 392.6
2020-12-23,  27.4, 437.7, 437.9
2020-12-24,  27.2, 422.8, 437.5
2020-12-25,  26.2, 365.3, 419.4
2020-12-26,  26.6, 405.9, 393.6
2020-12-27,  25.9, 397.4, 355.3
2020-12-28,  27.7, 459.6, 426.7
2020-12-29,  27.4, 479.8, 431.6
2020-12-30,  23.8, 416.4, 383.7
2020-12-31,  21.6, 343.9, 359.2
2021-01-01,  31.3, 328.8, 495.9
2021-01-02,  28.0, 399.5, 414.5
2021-01-03,  27.5, 379.4, 379.2
2021-01-04,  26.8, 429.9, 413.0
2021-01-05,  26.8, 424.8, 422.4
2021-01-06,  23.0, 384.5, 371.5
2021-01-07,  26.3, 400.9, 423.7
2021-01-08,  26.7, 428.3, 426.6
2021-01-09,  24.0, 381.6, 354.2
2021-01-10,  27.8, 397.0, 383.6
2021-01-11,  24.0, 410.2, 370.8
2021-01-12,  20.4, 370.3, 350.1
2021-01-13,  22.7, 381.8, 366.9
2021-01-14,  23.6, 400.5, 383.0
2021-01-15,  22.9, 403.6, 369.4
2021-01-16,  25.7, 360.9, 379.6
2021-01-17,  21.4, 308.5, 296.3
2021-01-18,  22.1, 378.3, 342.1
2021-01-19,  26.9, 421.6, 423.6
2021-01-20,  28.2, 451.0, 449.4
2021-01-21,  27.0, 462.2, 433.9
2021-01-22,  27.5, 475.7, 438.4
2021-01-23,  29.1, 467.3, 430.6
2021-01-24,  30.3, 457.8, 420.9
2021-01-25,  30.8, 520.2, 472.7
2021-01-26,  29.5, 492.0, 462.6
2021-01-27,  27.7, 473.6, 441.7
2021-01-28,  24.4, 437.4, 394.7
2021-01-29,  24.0, 426.5, 385.6
2021-01-30,  21.3, 359.3, 323.7
2021-01-31,  18.9, 302.7, 296.0
2021-02-01,  20.8, 348.1, 340.3
2021-02-02,  22.3, 354.0, 354.2
2021-02-03,  22.7, 359.3, 366.4
2021-02-04,  23.2, 369.7, 376.6
2021-02-05,  22.7, 383.4, 366.0
2021-02-06,  22.7, 378.8, 334.1
2021-02-07,  26.6, 375.1, 365.0
2021-02-08,  22.8, 388.9, 352.2
2021-02-09,  21.3, 365.8, 349.6
2021-02-10,  22.5, 363.9, 363.3
2021-02-11,  22.9, 376.8, 371.9
2021-02-12,  24.5, 390.7, 392.9
2021-02-13,  23.9, 366.2, 352.0
2021-02-14,  24.3, 347.6, 330.3
2021-02-15,  23.7, 348.2, 365.6
2021-02-16,  20.9, 341.0, 349.4
2021-02-17,  22.5, 383.3, 363.2
2021-02-18,  24.4, 411.1, 394.3
2021-02-19,  26.2, 397.4, 418.3
2021-02-20,  19.8, 349.0, 323.3
2021-02-21,  24.4, 352.5, 331.6
2021-02-22,  23.3, 423.3, 359.4
2021-02-23,  22.8, 422.4, 361.3
2021-02-24,  24.7, 416.0, 396.1
2021-02-25,  25.4, 439.2, 409.2
2021-02-26,  27.1, 453.6, 431.7
2021-02-27,  26.2, 422.0, 386.3
2021-02-28,  26.2, 400.0, 358.5
2021-03-01,  26.3, 455.4, 404.4
2021-03-02,  26.7, 463.4, 419.8
2021-03-03,  26.2, 457.0, 418.5
2021-03-04,  26.4, 445.7, 424.1
2021-03-05,  22.6, 414.6, 363.9
2021-03-06,  20.1, 373.8, 323.0
2021-03-07,  22.5, 361.4, 302.8
2021-03-08,  27.3, 419.5, 419.3
2021-03-09,  20.6, 409.7, 349.0
2021-03-10,  24.7, 428.7, 395.8
2021-03-11,  26.4, 430.1, 423.9
2021-03-12,  24.5, 421.9, 392.3
2021-03-13,  23.4, 378.6, 343.9
2021-03-14,  24.9, 350.2, 338.7
2021-03-15,  24.1, 398.3, 371.0
2021-03-16,  22.6, 387.5, 357.9
2021-03-17,  19.2, 358.3, 355.1
2021-03-18,  15.8, 345.7, 357.7
2021-03-19,  18.3, 348.7, 354.6
2021-03-20,  19.4, 331.4, 322.8
2021-03-21,  20.0, 295.4, 295.0
2021-03-22,  18.8, 344.2, 339.3
2021-03-23,  20.8, 361.9, 348.7
2021-03-24,  23.6, 349.7, 379.0
2021-03-25,  22.2, 378.8, 360.5
2021-03-26,  21.2, 368.0, 354.4
2021-03-27,  21.6, 325.7, 322.6
2021-03-28,  20.8, 298.1, 294.8
2021-03-29,  20.5, 345.4, 339.2
2021-03-30,  18.6, 351.0, 348.6
2021-03-31,  19.5, 352.4, 354.8
2021-04-01,  21.5, 343.0, 357.4
2021-04-02,  21.7, 308.3, 354.3
2021-04-03,  22.4, 316.1, 328.5
2021-04-04,  23.0, 329.8, 309.7
2021-04-05,  24.8, 366.4, 381.1
2021-04-06,  24.6, 380.9, 387.5
2021-04-07,  25.7, 394.1, 410.3
2021-04-08,  23.9, 391.1, 385.8
2021-04-09,  22.0, 379.3, 354.2
2021-04-10,  21.2, 345.6, 322.3
2021-04-11,  18.4, 300.0, 294.6
2021-04-12,  18.8, 338.0, 338.9
2021-04-13,  18.9, 348.6, 348.3
2021-04-14,  19.2, 355.4, 354.5
2021-04-15,  20.9, 363.2, 357.1
2021-04-16,  21.4, 362.0, 354.0
2021-04-17,  21.0, 337.1, 322.2
2021-04-18,  19.6, 311.0, 294.4
2021-04-19,  21.3, 356.9, 338.7
2021-04-20,  21.9, 364.6, 348.1
2021-04-21,  22.1, 365.2, 355.9
2021-04-22,  22.0, 356.8, 357.0
2021-04-23,  22.5, 357.5, 361.4
2021-04-24,  19.1, 323.0, 322.0
2021-04-25,  15.9, 295.5, 294.3
2021-04-26,  16.2, 340.3, 338.6
2021-04-27,  16.9, 350.5, 348.0
2021-04-28,  18.0, 350.5, 354.2
2021-04-29,  18.3, 348.3, 356.8
2021-04-30,  19.3, 347.9, 353.7
2021-05-01,  20.8, 289.7, 321.9
2021-05-02,  20.9, 294.0, 294.1
2021-05-03,  20.8, 352.9, 338.5
2021-05-04,  14.4, 366.6, 361.0
2021-05-05,  12.3, 379.7, 392.4
2021-05-06,  12.2, 388.0, 396.1
2021-05-07,  11.6, 390.7, 400.2
2021-05-08,  14.3, 356.6, 336.1
2021-05-09,  15.6, 332.6, 294.0
2021-05-10,  15.3, 381.2, 340.7
2021-05-11,  11.6, 401.9, 394.3
2021-05-12,  12.5, 405.1, 389.8
2021-05-13,  14.7, 400.7, 366.1
2021-05-14,  14.5, 393.6, 365.4
2021-05-15,  13.0, 364.3, 351.5
2021-05-16,  14.0, 340.2, 311.8
2021-05-17,  13.0, 391.9, 368.1
2021-05-18,  11.6, 402.8, 394.2
2021-05-19,  12.8, 404.5, 386.1
2021-05-20,  14.6, 398.2, 367.2
2021-05-21,  14.6, 406.0, 364.1
2021-05-22,  13.8, 386.0, 341.8
2021-05-23,  13.1, 369.4, 322.4
2021-05-24,  12.8, 375.6, 370.3
2021-05-25,  14.8, 365.3, 355.8
2021-05-26,  13.4, 395.2, 378.8
2021-05-27,  16.7, 383.9, 356.3
2021-05-28,  17.6, 374.5, 353.2
2021-05-29,  10.8, 372.5, 377.5
2021-05-30,  10.4, 360.8, 354.5
2021-05-31,  14.8, 400.4, 346.3
2021-06-01,  16.4, 394.0, 347.3
2021-06-02,  14.5, 395.1, 365.5
2021-06-03,  13.1, 398.7, 384.8
2021-06-04,  17.7, 387.5, 353.0
2021-06-05,  14.5, 362.0, 333.2
2021-06-06,   9.6, 359.1, 364.0
2021-06-07,  12.7, 410.0, 371.2
2021-06-08,  15.6, 401.9, 347.2
2021-06-09,  16.7, 392.0, 353.4
2021-06-10,  17.0, 387.3, 356.0
2021-06-11,  10.7, 411.8, 410.3
2021-06-12,  16.8, 365.8, 321.1
2021-06-13,  18.0, 330.5, 293.3
2021-06-14,  14.7, 397.6, 347.2
2021-06-15,   8.8, 443.6, 427.1
2021-06-16,   7.3, 478.9, 451.3
2021-06-17,   7.7, 484.6, 449.1
2021-06-18,   6.8, 490.4, 456.8
2021-06-19,   7.5, 445.9, 416.6
2021-06-20,   8.0, 404.3, 382.8
2021-06-21,   8.9, 424.8, 416.4
2021-06-22,  13.2, 445.7, 374.4
2021-06-23,  14.3, 446.8, 367.5
2021-06-24,  14.7, 433.2, 365.3
2021-06-25,  12.7, 433.2, 386.1
2021-06-26,  11.1, 428.4, 373.4
2021-06-27,   6.8, 437.6, 397.0
2021-06-28,   7.7, 507.6, 430.6
2021-06-29,   7.8, 512.7, 438.8
2021-06-30,   7.0, 511.1, 454.6
2021-07-01,   9.9, 497.4, 422.5
2021-07-02,  12.0, 470.8, 394.3
2021-07-03,  11.8, 429.7, 364.9
2021-07-04,  10.9, 395.6, 347.9
2021-07-05,  11.1, 440.6, 389.8
2021-07-06,  11.7, 445.5, 392.0
2021-07-07,  15.7, 418.5, 352.8
2021-07-08,  15.5, 399.1, 355.4
2021-07-09,  18.9, 344.6, 352.3
2021-07-10,  15.0, 345.3, 326.5
2021-07-11,  10.3, 356.2, 354.9
2021-07-12,  15.3, 401.7, 339.4
2021-07-13,  13.4, 414.4, 371.6
2021-07-14,  11.0, 441.2, 406.5
2021-07-15,  13.4, 429.4, 380.4
2021-07-16,  10.5, 437.8, 412.0
2021-07-17,  10.2, 422.2, 383.7
2021-07-18,   8.8, 416.9, 372.7
2021-07-19,   8.2, 470.4, 424.2
2021-07-20,  11.7, 462.7, 391.7
2021-07-21,  13.0, 442.7, 382.4
2021-07-22,  14.3, 424.7, 369.5
2021-07-23,  18.3, 396.8, 352.0
2021-07-24,  15.5, 367.6, 320.2
2021-07-25,  15.3, 350.5, 294.8
2021-07-26,  12.1, 419.4, 377.4
2021-07-27,   7.9, 469.1, 437.0
2021-07-28,   7.4, 489.9, 449.2
2021-07-29,   8.2, 483.8, 442.3
2021-07-30,  11.8, 468.3, 396.1
2021-07-31,  11.5, 415.2, 367.9
2021-08-01,  11.1, 384.4, 344.9
2021-08-02,  10.8, 435.2, 392.8
2021-08-03,  13.2, 433.1, 373.5
2021-08-04,  11.7, 429.1, 397.7
2021-08-05,  11.7, 439.3, 400.3
2021-08-06,  16.0, 404.6, 351.8
2021-08-07,  19.8, 350.0, 319.9
2021-08-08,  13.8, 353.5, 312.5
2021-08-09,   8.6, 454.5, 419.0
2021-08-10,   7.1, 470.3, 446.3
2021-08-11,   9.5, 463.4, 423.9
2021-08-12,   7.9, 461.6, 445.6
2021-08-13,   9.5, 453.3, 423.4
2021-08-14,  12.4, 401.7, 356.9
2021-08-15,  10.8, 368.0, 348.2
2021-08-16,  13.3, 365.3, 362.7
2021-08-17,  15.9, 385.8, 345.7
2021-08-18,  14.7, 388.3, 361.5
2021-08-19,  15.5, 397.4, 354.6
2021-08-20,  15.8, 391.9, 351.5
2021-08-21,  12.2, 374.6, 359.1
2021-08-22,  16.1, 339.9, 291.9
2021-08-23,  11.3, 404.9, 386.4
2021-08-24,  11.5, 413.9, 393.4
2021-08-25,  12.0, 413.7, 393.7
2021-08-26,  14.1, 410.2, 371.2
2021-08-27,  12.3, 400.9, 389.6
2021-08-28,  15.6, 365.0, 319.5
2021-08-29,  15.0, 326.5, 297.7
2021-08-30,  19.2, 363.4, 336.1
2021-08-31,  22.2, 364.4, 348.5
2021-09-01,  19.5, 372.1, 351.7
2021-09-02,  14.3, 387.5, 368.6
2021-09-03,  15.6, 380.9, 351.2
2021-09-04,  14.4, 358.7, 332.5
2021-09-05,  14.7, 330.0, 301.2
2021-09-06,  15.2, 380.3, 339.5
2021-09-07,  15.1, 393.7, 350.1
2021-09-08,  15.3, 401.6, 353.9
2021-09-09,  14.0, 407.4, 372.1
2021-09-10,  13.1, 403.1, 379.8
2021-09-11,  15.7, 355.3, 319.2
2021-09-12,  20.4, 320.3, 291.5
2021-09-13,  17.0, 374.8, 335.8
2021-09-14,  15.1, 379.0, 350.0
2021-09-15,  13.7, 380.7, 372.9
2021-09-16,  17.6, 371.8, 354.0
2021-09-17,  19.1, 366.1, 350.9
2021-09-18,  18.0, 335.9, 319.1
2021-09-19,  16.4, 319.3, 291.3
2021-09-20,  17.4, 369.7, 335.6
2021-09-21,  11.7, 373.4, 390.5
2021-09-22,  13.0, 391.6, 381.2
2021-09-23,  16.6, 376.4, 353.9
2021-09-24,  15.4, 365.7, 352.0
2021-09-25,  16.6, 337.6, 318.9
2021-09-26,  19.9, 307.2, 291.2
2021-09-27,  16.6, 366.2, 335.5
2021-09-28,  13.7, 387.6, 366.4
2021-09-29,  17.6, 372.7, 351.1
2021-09-30,  17.1, 385.0, 353.7
2021-10-01,  17.6, 364.7, 350.6
2021-10-02,  15.1, 341.3, 323.6
2021-10-03,  12.5, 316.0, 326.9
2021-10-04,  14.0, 356.4, 353.3
2021-10-05,  18.2, 357.7, 344.8
2021-10-06,  15.4, 363.5, 352.2
2021-10-07,  11.4, 367.2, 402.6
2021-10-08,  14.4, 340.6, 363.6
2021-10-09,  15.6, 321.6, 318.7
2021-10-10,  17.2, 301.4, 290.9
2021-10-11,  18.6, 312.2, 335.2
2021-10-12,  18.2, 356.7, 344.6
2021-10-13,  18.0, 367.4, 350.9
2021-10-14,  18.3, 366.7, 353.4
2021-10-15,  15.4, 354.1, 351.6
2021-10-16,  14.9, 328.0, 325.7
2021-10-17,  16.9, 292.7, 290.8
2021-10-18,  17.8, 345.0, 335.1
2021-10-19,  17.8, 357.7, 344.5
2021-10-20,  19.9, 363.0, 350.7
2021-10-21,  22.0, 366.7, 353.3
2021-10-22,  20.8, 366.3, 350.2
2021-10-23,  18.4, 330.7, 318.4
2021-10-24,  17.4, 299.6, 290.6
2021-10-25,  23.9, 363.7, 363.5
2021-10-26,  26.6, 403.0, 413.5
2021-10-27,  27.6, 434.6, 434.7
2021-10-28,  27.4, 459.9, 434.3
2021-10-29,  26.0, 449.5, 410.2
2021-10-30,  26.1, 420.7, 379.9
2021-10-31,  20.3, 348.3, 290.5
2021-11-01,  17.6, 369.5, 334.8
2021-11-02,  19.5, 371.5, 344.2
2021-11-03,  22.5, 379.9, 357.9
2021-11-04,  23.7, 397.3, 378.6
2021-11-05,  18.1, 358.9, 349.9
2021-11-06,  16.9, 325.0, 318.1
2021-11-07,  19.6, 304.2, 290.3
2021-11-08,  22.0, 372.5, 334.7
2021-11-09,  19.7, 382.3, 344.1
2021-11-10,  20.6, 371.5, 350.3
2021-11-11,  21.4, 378.7, 352.9
2021-11-12,  20.7, 384.3, 349.8
2021-11-13,  22.8, 370.3, 330.0
2021-11-14,  23.0, 323.9, 305.2
2021-11-15,  22.9, 400.6, 348.0
2021-11-16,  20.0, 371.3, 343.9
2021-11-17,  15.1, 353.2, 354.9
2021-11-18,  18.4, 360.4, 352.7
2021-11-19,  23.5, 386.2, 372.2
2021-11-20,  23.5, 376.2, 340.4
2021-11-21,  28.6, 386.0, 389.2
2021-11-22,  30.0, 418.0, 454.6
2021-11-23,  19.8, 402.7, 343.8
2021-11-24,  26.3, 435.4, 414.6
2021-11-25,  22.9, 415.3, 366.1
2021-11-26,  23.4, 416.9, 370.6
2021-11-27,  23.6, 391.1, 341.7
2021-11-28,  20.2, 331.3, 289.9
2021-11-29,  21.7, 373.5, 334.2
2021-11-30,  20.5, 393.8, 343.6
2021-12-01,  20.0, 394.6, 349.9
2021-12-02,  21.7, 406.5, 352.5
2021-12-03,  22.0, 403.8, 349.4
2021-12-04,  22.6, 363.9, 326.6
2021-12-05,  22.6, 336.7, 298.8
2021-12-06,  22.3, 403.8, 338.6
2021-12-07,  24.7, 427.5, 384.1
2021-12-08,  24.0, 387.3, 379.8
2021-12-09,  23.2, 411.8, 370.3
2021-12-10,  23.5, 401.2, 371.8
2021-12-11,  24.6, 392.1, 356.5
2021-12-12,  26.5, 372.5, 357.3
2021-12-13,  24.6, 401.1, 373.0
2021-12-14,  23.7, 405.2, 368.9
2021-12-15,  23.7, 408.0, 375.1
2021-12-16,  21.6, 419.7, 352.2
2021-12-17,  23.3, 430.3, 368.6
2021-12-18,  24.3, 416.5, 351.8
2021-12-19,  25.7, 415.8, 345.1
2021-12-20,  26.0, 487.5, 393.9
2021-12-21,  26.3, 482.5, 407.8
2021-12-22,  25.6, 473.6, 403.6
2021-12-23,  26.6, 477.4, 421.2
2021-12-24,  28.4, 452.1, 445.1
2021-12-25,  26.8, 397.6, 389.3
2021-12-26,  26.1, 427.4, 351.0
2021-12-27,  26.2, 497.1, 396.8
2021-12-28,  29.3, 504.9, 452.8
2021-12-29,  31.7, 535.5, 495.1
2021-12-30,  31.2, 527.0, 490.2
2021-12-31,  27.8, 477.9, 436.0
2022-01-01,  24.5, 387.1, 354.5
2022-01-02,  26.3, 404.7, 353.8
2022-01-03,  29.9, 511.1, 452.3
2022-01-04,  28.1, 482.3, 434.6
2022-01-05,  21.3, 420.4, 349.2
2022-01-06,  24.1, 417.2, 383.3
2022-01-07,  25.2, 436.7, 396.8
2022-01-08,  25.9, 428.5, 375.4
2022-01-09,  26.6, 422.0, 358.2
2022-01-10,  28.9, 521.0, 437.1
2022-01-11,  33.3, 551.1, 512.6
2022-01-12,  27.8, 542.5, 436.2
2022-01-13,  30.1, 553.8, 473.4
2022-01-14,  33.8, 575.9, 525.9
2022-01-15,  34.4, 559.0, 503.1
2022-01-16,  27.6, 478.9, 373.1
2022-01-17,  24.7, 458.1, 373.8
2022-01-18,  23.2, 413.4, 360.7
2022-01-19,  24.6, 413.1, 388.0
2022-01-20,  26.5, 455.5, 419.1
2022-01-21,  27.5, 490.2, 431.1
2022-01-22,  25.1, 441.3, 363.1
2022-01-23,  23.9, 382.3, 317.3
2022-01-24,  25.6, 456.5, 387.2
2022-01-25,  27.6, 493.0, 426.7
2022-01-26,  24.5, 451.8, 386.3
2022-01-27,  19.5, 375.8, 351.3
2022-01-28,  19.9, 377.8, 348.2
2022-01-29,  24.2, 379.1, 349.5
2022-01-30,  25.8, 379.1, 345.8
2022-01-31,  22.7, 420.6, 343.5
2022-02-01,  23.5, 443.5, 364.9
2022-02-02,  28.0, 485.7, 438.8
2022-02-03,  24.2, 452.8, 384.3
2022-02-04,  24.2, 429.5, 381.2
2022-02-05,  20.9, 359.9, 316.3
2022-02-06,  18.3, 311.2, 288.5
2022-02-07,  20.3, 367.7, 332.8
2022-02-08,  20.3, 392.7, 342.2
2022-02-09,  23.7, 417.9, 374.0
2022-02-10,  25.7, 443.2, 406.7
2022-02-11,  23.3, 417.2, 367.5
2022-02-12,  18.5, 336.6, 316.1
2022-02-13,  19.4, 314.4, 288.4
2022-02-14,  24.3, 393.8, 367.3
2022-02-15,  26.8, 450.5, 414.2
2022-02-16,  29.8, 494.8, 465.6
2022-02-17,  23.0, 438.7, 365.9
2022-02-18,  21.5, 428.6, 347.8
2022-02-19,  25.6, 410.7, 370.1
2022-02-20,  21.7, 358.7, 288.2
2022-02-21,  22.7, 389.4, 343.1
2022-02-22,  22.9, 398.0, 355.5
2022-02-23,  22.5, 416.1, 355.7
2022-02-24,  22.5, 409.1, 358.3
2022-02-25,  22.5, 411.8, 355.2
2022-02-26,  24.5, 413.1, 353.4
2022-02-27,  23.9, 393.5, 316.6
2022-02-28,  24.6, 363.9, 371.5
2022-03-01,  20.6, 344.8, 341.8
2022-03-02,  25.3, 408.9, 397.6
2022-03-03,  24.0, 437.9, 380.7
2022-03-04,  24.9, 449.4, 391.1
2022-03-05,  23.8, 409.3, 342.8
2022-03-06,  23.8, 365.3, 315.0
2022-03-07,  21.4, 395.4, 332.3
2022-03-08,  21.7, 390.3, 341.7
2022-03-09,  20.5, 391.5, 347.9
2022-03-10,  20.5, 375.6, 350.5
2022-03-11,  19.4, 367.8, 347.4
2022-03-12,  18.6, 337.6, 315.6
2022-03-13,  19.7, 316.8, 287.8
2022-03-14,  21.9, 374.2, 332.1
2022-03-15,  25.1, 403.1, 388.1
2022-03-16,  24.6, 420.1, 386.8
2022-03-17,  26.5, 435.8, 418.0
2022-03-18,  20.1, 379.0, 347.3
2022-03-19,  15.0, 330.0, 321.4
2022-03-20,  15.9, 306.8, 287.7
2022-03-21,  18.9, 360.5, 332.0
2022-03-22,  21.7, 377.8, 341.4
2022-03-23,  22.9, 385.4, 361.1
2022-03-24,  17.3, 333.9, 350.2
2022-03-25,  15.4, 357.6, 348.3
2022-03-26,  20.3, 337.5, 315.3
2022-03-27,  21.3, 319.2, 287.5
2022-03-28,  21.1, 373.9, 331.8
2022-03-29,  24.7, 392.7, 381.8
2022-03-30,  13.9, 368.3, 366.6
2022-03-31,  14.1, 369.1, 366.8
2022-04-01,  14.3, 366.4, 361.3
2022-04-02,  17.5, 326.7, 315.1
2022-04-03,  20.4, 309.9, 287.4
2022-04-04,  15.3, 356.3, 334.1
2022-04-05,  16.5, 366.3, 341.1
2022-04-06,  19.8, 372.6, 347.3
2022-04-07,  21.2, 373.1, 349.9
2022-04-08,  21.8, 372.0, 346.8
2022-04-09,  20.7, 345.5, 315.0
2022-04-10,  22.8, 324.0, 299.3
2022-04-11,  21.1, 360.1, 331.6
2022-04-12,  17.5, 365.7, 341.0
2022-04-13,  15.3, 363.0, 349.6
2022-04-14,  15.9, 355.8, 349.8
2022-04-15,  14.8, 322.0, 355.1
2022-04-16,  18.4, 320.7, 314.9
2022-04-17,  19.5, 305.5, 287.1
2022-04-18,  20.5, 356.9, 331.4
2022-04-19,  19.8, 368.4, 340.8
2022-04-20,  20.0, 372.3, 347.0
2022-04-21,  17.8, 370.7, 349.6
2022-04-22,  15.8, 377.3, 346.6
2022-04-23,  14.7, 352.3, 324.3
2022-04-24,  19.1, 320.8, 286.9
2022-04-25,  22.6, 374.9, 340.3
2022-04-26,  21.7, 393.6, 340.7
2022-04-27,  19.6, 378.5, 346.9
2022-04-28,  15.0, 389.9, 355.5
2022-04-29,  10.4, 400.7, 407.4
2022-04-30,  11.7, 378.1, 360.0
2022-05-01,  13.7, 329.0, 308.3
2022-05-02,  12.4, 395.8, 368.2
2022-05-03,  12.1, 414.3, 381.2
2022-05-04,  14.3, 407.9, 361.1
2022-05-05,  15.8, 393.9, 349.4
2022-05-06,  19.0, 379.8, 346.3
2022-05-07,  19.5, 347.1, 314.4
2022-05-08,  19.5, 319.2, 286.7
2022-05-09,  16.8, 367.5, 331.0
2022-05-10,  17.3, 379.3, 340.4
2022-05-11,  14.1, 390.9, 363.4
2022-05-12,  12.5, 402.4, 385.1
2022-05-13,  15.7, 401.2, 346.1
2022-05-14,  16.8, 365.5, 314.3
2022-05-15,  13.0, 358.3, 316.4
2022-05-16,  13.2, 428.7, 358.4
2022-05-17,  12.0, 449.6, 382.1
2022-05-18,  12.4, 398.2, 383.5
2022-05-19,  10.8, 438.8, 405.3
2022-05-20,  13.7, 434.4, 367.5
2022-05-21,  17.4, 388.2, 314.2
2022-05-22,  14.7, 360.4, 295.9
2022-05-23,  15.8, 401.2, 330.7
2022-05-24,  17.6, 405.0, 340.1
2022-05-25,  11.8, 399.4, 390.6
2022-05-26,  10.4, 451.5, 409.9
2022-05-27,  12.4, 444.4, 382.9
2022-05-28,  11.5, 417.8, 361.8
2022-05-29,   9.4, 405.0, 359.2
2022-05-30,   7.9, 485.0, 421.4
2022-05-31,   7.0, 501.5, 441.6
2022-06-01,   9.0, 502.7, 423.9
2022-06-02,   8.2, 498.3, 436.1
2022-06-03,   7.9, 493.4, 436.6
2022-06-04,  12.9, 446.9, 345.0
2022-06-05,  11.6, 410.9, 332.7
2022-06-06,  12.2, 453.1, 369.9
2022-06-07,  11.5, 467.1, 387.6
2022-06-08,  11.2, 469.1, 397.5
2022-06-09,  11.8, 468.6, 392.9
2022-06-10,   7.6, 487.0, 440.0
2022-06-11,   9.4, 456.8, 386.7
2022-06-12,  11.3, 417.8, 336.2
2022-06-13,  12.4, 459.9, 367.4
2022-06-14,  13.6, 459.9, 362.4
2022-06-15,  14.2, 450.6, 361.5
2022-06-16,  13.6, 451.6, 371.2
2022-06-17,   9.3, 442.5, 419.6
2022-06-18,   9.4, 438.7, 386.5
2022-06-19,  12.8, 401.4, 318.1
2022-06-20,  10.6, 417.1, 388.7
2022-06-21,  11.8, 468.1, 383.8
2022-06-22,   7.5, 513.5, 441.4
2022-06-23,   7.7, 517.8, 441.6
2022-06-24,  10.1, 507.3, 409.8
2022-06-25,   7.4, 475.2, 410.3
